date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
2015-07-26,5363.1,5382.3,340430.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-08-02,5238.5,5249.3,344740.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-08-09,5172.8,5183.0,349755.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-08-16,5139.4,5153.0,351895.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-08-23,5042.9,5044.9,353180.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-08-30,5000.6,4980.9,364490.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-09-06,5147.75,5131.875,361750.0,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-09-13,5314.8,5299.8,346335.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-09-20,5338.2,5328.6,336300.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-09-27,5130.8,5120.0,328260.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-10-04,5065.4,5050.6,322440.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-10-11,5207.9,5197.7,309725.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-10-18,5297.5,5282.9,297515.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-10-25,5236.7,5229.7,284915.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-11-01,5185.6,5175.0,272670.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-11-08,5101.0,5086.9,266565.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-11-15,4910.4,4897.4,259150.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-11-22,4686.8,4673.4,256680.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-11-29,4577.3,4562.3,247575.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-12-06,4593.1,4586.7,240695.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-12-13,4603.8,4603.4,233755.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-12-20,4601.8,4607.5,231985.0,8034.289999999999,56729.68000000001,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2015-12-27,4677.25,4688.375,233350.0,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2016-01-03,4700.666666666667,4702.666666666667,236758.33333333334,8034.29,56729.68,23.06,3704.0,971.0,5760.0,1710.0,594.0,1700.0,732.0,712.0,1380.0,9265.0,3544.0,1019.0,1829.0,88.0,210.0,30.0,33.0,20.0,46.0,82.0,30.0,20.0,17263.0,15745.0
2016-01-10,4578.5,4577.1,236305.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-01-17,4362.7,4367.9,235690.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-01-24,4398.3,4396.7,236090.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-01-31,4511.5,4509.3,240030.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-02-07,4614.4,4611.1,235035.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-02-14,4514.5,4512.0,225500.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-02-21,4574.9,4573.5,212190.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-02-28,4656.2,4655.4,201625.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-03-06,4791.8,4782.1,190855.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-03-13,4955.5,4945.7,181320.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-03-20,4998.2,4979.9,166095.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-03-27,5035.25,5014.5,152325.0,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-04-03,4903.75,4875.375,145681.25,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-04-10,4747.2,4731.8,143330.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-04-17,4768.5,4752.6,146950.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-04-24,4917.9,4906.3,146450.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-05-01,4965.1,4953.3,151460.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-05-08,4872.0,4857.5,156731.25,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-05-15,4720.3,4710.4,159760.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-05-22,4620.3,4611.8,157390.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-05-29,4655.2,4636.8,155445.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-06-05,4647.25,4631.625,153318.75,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-06-12,4587.1,4597.5,200365.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-06-19,4540.7,4554.8,201600.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-06-26,4653.9,4662.9,192730.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-07-03,4772.0,4782.1,191900.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-07-10,4780.3,4796.0,210765.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-07-17,4866.6,4887.4,231320.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-07-24,4917.4,4932.8,226970.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-07-31,4873.3,4886.0,213535.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-08-07,4843.3,4859.8,208605.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-08-14,4801.1,4810.5,204300.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-08-21,4775.2,4789.7,209975.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-08-28,4674.2,4689.7,251920.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-09-04,4609.625,4624.0,300006.25,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-09-11,4621.8,4638.9,338385.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-09-18,4673.9,4693.6,351460.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-09-25,4765.5,4789.1,349660.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-10-02,4805.0,4823.1,371215.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-10-09,4771.8,4793.5,364075.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-10-16,4763.9,4785.9,348620.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-10-23,4650.0,4670.7,347955.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-10-30,4723.8,4736.2,334565.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-11-06,4884.4,4898.9,314980.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-11-13,5386.0,5400.7,283685.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-11-20,5479.8,5485.3,259075.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-11-27,5674.9,5693.0,240365.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-12-04,5792.5,5801.0,235050.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-12-11,5854.6,5860.2,224580.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-12-18,5717.8,5727.9,276045.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2016-12-25,5490.6,5504.1,339890.0,8063.45,57839.990000000005,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2017-01-01,5500.333333333333,5516.5,327225.0,8063.45,57839.99,23.49,3634.0,948.0,5550.0,1900.0,752.0,2350.0,710.0,763.0,1430.0,9849.0,3478.0,987.0,1869.0,89.0,210.0,28.0,35.0,20.0,46.0,81.0,30.0,20.0,18037.0,16272.0
2017-01-08,5558.0,5575.5,303650.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-01-15,5690.5,5714.9,288785.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-01-22,5753.1,5780.1,276385.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-01-29,5851.6,5871.9,270115.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-02-05,5889.6,5902.0,260195.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-02-12,5837.6,5847.4,252325.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-02-19,6045.2,6059.9,238560.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-02-26,5976.8,5987.9,217940.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-03-05,5961.4,5969.0,201425.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-03-12,5762.9,5777.3,287710.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-03-19,5838.2,5858.0,336080.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-03-26,5788.3,5817.5,323285.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-04-02,5800.8,5821.3,302720.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-04-09,5798.1,5829.5,274680.0,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-04-16,5704.25,5733.75,260568.75,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
2017-04-23,5608.375,5639.625,264937.5,8760.26,59885.71,23.69,3682.0,860.0,5500.0,1710.0,742.0,2450.0,705.0,794.0,1260.0,10309.0,3494.0,1018.0,1859.0,88.0,170.0,27.0,45.0,20.0,46.0,81.0,30.0,20.0,17703.0,16768.0
